tmdbId,director,actor1,actor2,actor3,description,poster_url,title,genres,movieId,text_soup
4967,edward norton,ben stiller,edward norton,jenna elfman,best friends since they were kids rabbi jacob schram and father brian finn are dynamic and popular young men living and working on new york s upper west side when anna reilly once their childhood friend and now grown into a beautiful corporate executive suddenly returns to the city she reenters jake and brian s lives and hearts with a vengeance sparks fly and an unusual and complicated love triangle ensues,https://image.tmdb.org/t/p/w500/wlgTrGGpz9I6XH2HJn8JJl2nv0W.jpg,keeping the faith,comedy|drama|romance,3536.0,keeping the faith keeping the faith keeping the faith  comedy|drama|romance comedy|drama|romance comedy|drama|romance  edward norton edward norton  best friends since they were kids rabbi jacob schram and father brian finn are dynamic and popular young men living and working on new york s upper west side when anna reilly once their childhood friend and now grown into a beautiful corporate executive suddenly returns to the city she reenters jake and brian s lives and hearts with a vengeance sparks fly and an unusual and complicated love triangle ensues ben stiller ben stiller  edward norton jenna elfman
2046,sam raimi,cate blanchett,giovanni ribisi,keanu reeves,annie wilson young widow and mother of three makes her living foretelling others futures though her own has become cloudier than even she can see threatened by a client s violent husband and plagued by visions of a missing local woman annie finds herself pulled into a thicket of lies and deception in which her extraordinary gift may ultimately get her killed,https://image.tmdb.org/t/p/w500/c9mrttn6IpvO5dymlxqCDKklMYd.jpg,gift the,thriller,4020.0,gift the gift the gift the  thriller thriller thriller  sam raimi sam raimi  annie wilson young widow and mother of three makes her living foretelling others futures though her own has become cloudier than even she can see threatened by a client s violent husband and plagued by visions of a missing local woman annie finds herself pulled into a thicket of lies and deception in which her extraordinary gift may ultimately get her killed cate blanchett cate blanchett  giovanni ribisi keanu reeves
11287,penny marshall,tom hanks,geena davis,lori petty,as america s stock of athletic young men is depleted during world war ii a professional all female baseball league springs up in the midwest funded by publicity hungry candy maker walter harvey competitive sisters dottie hinson and kit keller spar with each other scout ernie capadino and grumpy has been coach jimmy dugan on their way to fame,https://image.tmdb.org/t/p/w500/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg,league of their own a,comedy|drama,3255.0,league of their own a league of their own a league of their own a  comedy|drama comedy|drama comedy|drama  penny marshall penny marshall  as america s stock of athletic young men is depleted during world war ii a professional all female baseball league springs up in the midwest funded by publicity hungry candy maker walter harvey competitive sisters dottie hinson and kit keller spar with each other scout ernie capadino and grumpy has been coach jimmy dugan on their way to fame tom hanks tom hanks  geena davis lori petty
8358,robert zemeckis,tom hanks,helen hunt,chris noth,chuck nolan a top international manager for fedex and kelly a ph d student are in love and heading towards marriage then chuck s plane to malaysia crashes at sea during a terrible storm he s the only survivor and finds himself marooned on a desolate island with no way to escape chuck must find ways to survive in his new home,https://image.tmdb.org/t/p/w500/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,cast away,drama,4022.0,cast away cast away cast away  drama drama drama  robert zemeckis robert zemeckis  chuck nolan a top international manager for fedex and kelly a ph d student are in love and heading towards marriage then chuck s plane to malaysia crashes at sea during a terrible storm he s the only survivor and finds himself marooned on a desolate island with no way to escape chuck must find ways to survive in his new home tom hanks tom hanks  helen hunt chris noth
9631,f gary gray,samuel l jackson,kevin spacey,david morse,the police try to arrest expert hostage negotiator danny roman who insists he s being framed for his partner s murder in what he believes is an elaborate conspiracy thinking there s evidence in the internal affairs offices that might clear him he takes everyone in the office hostage and demands that another well known negotiator be brought in to handle the situation and secretly investigate the conspiracy,https://image.tmdb.org/t/p/w500/dUMHEymATOGbs2K3E4dmNSVBgFQ.jpg,negotiator the,action|crime|drama|mystery|thriller,2058.0,negotiator the negotiator the negotiator the  action|crime|drama|mystery|thriller action|crime|drama|mystery|thriller action|crime|drama|mystery|thriller  f gary gray f gary gray  the police try to arrest expert hostage negotiator danny roman who insists he s being framed for his partner s murder in what he believes is an elaborate conspiracy thinking there s evidence in the internal affairs offices that might clear him he takes everyone in the office hostage and demands that another well known negotiator be brought in to handle the situation and secretly investigate the conspiracy samuel l jackson samuel l jackson  kevin spacey david morse
414,joel schumacher,val kilmer,tommy lee jones,jim carrey,in the looming shadows of gotham city two villainous souls devise twin schemes of revenge against the city s dark guardian two face disfigured by chance and fueled by vengeance is obsessed with destroying batman while the riddler a disillusioned genius pursues the destruction of billionaire bruce wayne together they ve hatched a plot to absorb and control the minds of all of gotham city s residents and only batman and his new partner robin can stop them but the dark knight is hindered by a mystery from his own childhood he must hope that a new found love can help him overcome the incident that made him what he is in the end he must decide will he be batman forever,https://image.tmdb.org/t/p/w500/l0wdmQl9TDhMgz1f822yjXHdtlf.jpg,batman forever,action|adventure|comedy|crime,153.0,batman forever batman forever batman forever  action|adventure|comedy|crime action|adventure|comedy|crime action|adventure|comedy|crime  joel schumacher joel schumacher  in the looming shadows of gotham city two villainous souls devise twin schemes of revenge against the city s dark guardian two face disfigured by chance and fueled by vengeance is obsessed with destroying batman while the riddler a disillusioned genius pursues the destruction of billionaire bruce wayne together they ve hatched a plot to absorb and control the minds of all of gotham city s residents and only batman and his new partner robin can stop them but the dark knight is hindered by a mystery from his own childhood he must hope that a new found love can help him overcome the incident that made him what he is in the end he must decide will he be batman forever val kilmer val kilmer  tommy lee jones jim carrey
14013,david zucker,trey parker,matt stone,dian bachar,two losers from milwaukee coop and remer invent a new game combining basketball with the rules of baseball when the game becomes a huge success they along with a billionaire s help form the professional baseketball league where everyone gets the same pay and no team can change cities when a rival owner wants to institute major rule changes coop and remer s team is the only one standing in the way,https://image.tmdb.org/t/p/w500/oKZdAUV9XSLp091f0GmtQEu0UZy.jpg,baseketball,comedy,2060.0,baseketball baseketball baseketball  comedy comedy comedy  david zucker david zucker  two losers from milwaukee coop and remer invent a new game combining basketball with the rules of baseball when the game becomes a huge success they along with a billionaire s help form the professional baseketball league where everyone gets the same pay and no team can change cities when a rival owner wants to institute major rule changes coop and remer s team is the only one standing in the way trey parker trey parker  matt stone dian bachar
954,brian de palma,tom cruise,jon voight,emmanuelle b art,when ethan hunt the leader of a crack espionage team whose perilous operation has gone awry with no explanation discovers that a mole has penetrated the cia he s surprised to learn that he s the prime suspect to clear his name hunt now must ferret out the real double agent and in the process even the score,https://image.tmdb.org/t/p/w500/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,mission impossible,action|adventure|mystery|thriller,648.0,mission impossible mission impossible mission impossible  action|adventure|mystery|thriller action|adventure|mystery|thriller action|adventure|mystery|thriller  brian de palma brian de palma  when ethan hunt the leader of a crack espionage team whose perilous operation has gone awry with no explanation discovers that a mole has penetrated the cia he s surprised to learn that he s the prime suspect to clear his name hunt now must ferret out the real double agent and in the process even the score tom cruise tom cruise  jon voight emmanuelle b art
11158,randal kleiser,rick moranis,marcia strassman,robert oliveri,wayne szalinski is at it again but instead of shrinking things he tries to make a machine that can make things grow as in the first one his machine isn t quite accurate but when he brings nick his toddler son adam to see his invention the machine unexpectedly starts working and when adam comes right up to the machine he gets zapped along with his stuffed bunny,https://image.tmdb.org/t/p/w500/4EGqDo2pP2ZL0TCcYDGnwsU8liQ.jpg,honey i blew up the kid,children|comedy|sci-fi,2053.0,honey i blew up the kid honey i blew up the kid honey i blew up the kid  children|comedy|sci-fi children|comedy|sci-fi children|comedy|sci-fi  randal kleiser randal kleiser  wayne szalinski is at it again but instead of shrinking things he tries to make a machine that can make things grow as in the first one his machine isn t quite accurate but when he brings nick his toddler son adam to see his invention the machine unexpectedly starts working and when adam comes right up to the machine he gets zapped along with his stuffed bunny rick moranis rick moranis  marcia strassman robert oliveri
9716,woody allen,drew barrymore,edward norton,alan alda,a new york girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged,https://image.tmdb.org/t/p/w500/cFOZ4bNbWtnIIboc43M86yhwPBX.jpg,everyone says i love you,comedy|musical|romance,1057.0,everyone says i love you everyone says i love you everyone says i love you  comedy|musical|romance comedy|musical|romance comedy|musical|romance  woody allen woody allen  a new york girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged drew barrymore drew barrymore  edward norton alan alda
10684,edward zwick,denzel washington,meg ryan,lou diamond phillips,a us army officer who made a friendly fire mistake that was covered up has been reassigned to a desk job he is tasked to investigate a female chopper commander s worthiness to be awarded the medal of honor at first all seems in order but then he begins to notice inconsistencies between the testimonies of the witnesses,https://image.tmdb.org/t/p/w500/vDJurMJkrx049AiXa3DJx5Zx7a4.jpg,courage under fire,action|crime|drama|war,647.0,courage under fire courage under fire courage under fire  action|crime|drama|war action|crime|drama|war action|crime|drama|war  edward zwick edward zwick  a us army officer who made a friendly fire mistake that was covered up has been reassigned to a desk job he is tasked to investigate a female chopper commander s worthiness to be awarded the medal of honor at first all seems in order but then he begins to notice inconsistencies between the testimonies of the witnesses denzel washington denzel washington  meg ryan lou diamond phillips
29193,david mamet,steve martin,campbell scott,ben gazzara,an inventor of a secret process suddenly finds himself alone as both his friends and the corporation he works for turn against him,https://image.tmdb.org/t/p/w500/cwkWlWfFrvH6WW6ovX5gfGHo7ks.jpg,spanish prisoner the,crime|drama|mystery|thriller,1834.0,spanish prisoner the spanish prisoner the spanish prisoner the  crime|drama|mystery|thriller crime|drama|mystery|thriller crime|drama|mystery|thriller  david mamet david mamet  an inventor of a secret process suddenly finds himself alone as both his friends and the corporation he works for turn against him steve martin steve martin  campbell scott ben gazzara
819,barry levinson,kevin bacon,robert de niro,dustin hoffman,two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them a sensational court hearing takes place to charge him for the crimes,https://image.tmdb.org/t/p/w500/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,sleepers,thriller,1061.0,sleepers sleepers sleepers  thriller thriller thriller  barry levinson barry levinson  two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them a sensational court hearing takes place to charge him for the crimes kevin bacon kevin bacon  robert de niro dustin hoffman
454,baz luhrmann,leonardo dicaprio,claire danes,jesse bradford,in director baz luhrmann s contemporary take on william shakespeare s classic tragedy the montagues and capulets have moved their ongoing feud to the sweltering suburb of verona beach where romeo and juliet fall in love and secretly wed though the film is visually modern the bard s dialogue remains,https://image.tmdb.org/t/p/w500/eLf4jclPijOqfEp6bDAmezRFxk5.jpg,william shakespeare s romeo juliet,drama|romance,1059.0,william shakespeare s romeo juliet william shakespeare s romeo juliet william shakespeare s romeo juliet  drama|romance drama|romance drama|romance  baz luhrmann baz luhrmann  in director baz luhrmann s contemporary take on william shakespeare s classic tragedy the montagues and capulets have moved their ongoing feud to the sweltering suburb of verona beach where romeo and juliet fall in love and secretly wed though the film is visually modern the bard s dialogue remains leonardo dicaprio leonardo dicaprio  claire danes jesse bradford
11478,rob cohen,joshua jackson,paul walker,hill harper,a senior at an ivy league college who depends on scholarships and working on the side gets accepted into the secret society the skulls he hopes it betters chances at harvard but the skulls is not what he thought and comes at a price,https://image.tmdb.org/t/p/w500/pYuggibfzm8LWgjnUKMMtii2430.jpg,skulls the,thriller,3484.0,skulls the skulls the skulls the  thriller thriller thriller  rob cohen rob cohen  a senior at an ivy league college who depends on scholarships and working on the side gets accepted into the secret society the skulls he hopes it betters chances at harvard but the skulls is not what he thought and comes at a price joshua jackson joshua jackson  paul walker hill harper
795,brad silberling,nicolas cage,meg ryan,andre braugher,when a guardian angel who invisibly watches over the citizens of los angeles becomes captivated by a strong willed heart surgeon he ponders trading in his pure otherworldly existence for a mortal life with his beloved the couple embarks on a tender but forbidden romance spanning heaven and earth,https://image.tmdb.org/t/p/w500/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,city of angels,drama|fantasy|romance,1835.0,city of angels city of angels city of angels  drama|fantasy|romance drama|fantasy|romance drama|fantasy|romance  brad silberling brad silberling  when a guardian angel who invisibly watches over the citizens of los angeles becomes captivated by a strong willed heart surgeon he ponders trading in his pure otherworldly existence for a mortal life with his beloved the couple embarks on a tender but forbidden romance spanning heaven and earth nicolas cage nicolas cage  meg ryan andre braugher
10414,stephen herek,emilio estevez,joss ackland,lane smith,after reckless young lawyer gordon bombay gets arrested for drunk driving he must coach a kids hockey team for his community service gordon has experience on the ice but isn t eager to return to hockey a point hit home by his tense dealings with his own former coach jack reilly the reluctant gordon eventually grows to appreciate his team which includes promising young charlie conway and leads them to take on reilly s tough players,https://image.tmdb.org/t/p/w500/zxaCHxKDFNi6frh1Q0dj19L216o.jpg,mighty ducks the,children|comedy,2082.0,mighty ducks the mighty ducks the mighty ducks the  children|comedy children|comedy children|comedy  stephen herek stephen herek  after reckless young lawyer gordon bombay gets arrested for drunk driving he must coach a kids hockey team for his community service gordon has experience on the ice but isn t eager to return to hockey a point hit home by his tense dealings with his own former coach jack reilly the reluctant gordon eventually grows to appreciate his team which includes promising young charlie conway and leads them to take on reilly s tough players emilio estevez emilio estevez  joss ackland lane smith
10539,henry selick,paul terry,miriam margolyes,joanna lumley,when the young orphan boy james spills a magic bag of crocodile tongues he finds himself in possession of a giant peach that flies him away to strange lands,https://image.tmdb.org/t/p/w500/hCcndEHrNcfkDGcGgqcVGBgcBCA.jpg,james and the giant peach,adventure|animation|children|fantasy|musical,661.0,james and the giant peach james and the giant peach james and the giant peach  adventure|animation|children|fantasy|musical adventure|animation|children|fantasy|musical adventure|animation|children|fantasy|musical  henry selick henry selick  when the young orphan boy james spills a magic bag of crocodile tongues he finds himself in possession of a giant peach that flies him away to strange lands paul terry paul terry  miriam margolyes joanna lumley
8844,joe johnston,robin williams,kirsten dunst,bradley pierce,when siblings judy and peter discover an enchanted board game that opens the door to a magical world they unwittingly invite alan an adult who s been trapped inside the game for 26 years into their living room alan s only hope for freedom is to finish the game which proves risky as all three find themselves running from giant rhinoceroses evil monkeys and other terrifying creatures,https://image.tmdb.org/t/p/w500/vgpXmVaVyUL7GGiDeiK1mKEKzcX.jpg,jumanji,adventure|children|fantasy,2.0,jumanji jumanji jumanji  adventure|children|fantasy adventure|children|fantasy adventure|children|fantasy  joe johnston joe johnston  when siblings judy and peter discover an enchanted board game that opens the door to a magical world they unwittingly invite alan an adult who s been trapped inside the game for 26 years into their living room alan s only hope for freedom is to finish the game which proves risky as all three find themselves running from giant rhinoceroses evil monkeys and other terrifying creatures robin williams robin williams  kirsten dunst bradley pierce
18414,kelly makin,dave foley,bruce mcculloch,kevin mcdonald,a pharmaceutical scientist creates a pill that makes people remember their happiest memory and although it s successful it has unfortunate side effects,https://image.tmdb.org/t/p/w500/j7LYkIa2KC98ZqZmFIjEmtvlv87.jpg,kids in the hall brain candy,comedy,663.0,kids in the hall brain candy kids in the hall brain candy kids in the hall brain candy  comedy comedy comedy  kelly makin kelly makin  a pharmaceutical scientist creates a pill that makes people remember their happiest memory and although it s successful it has unfortunate side effects dave foley dave foley  bruce mcculloch kevin mcdonald
500,quentin tarantino,harvey keitel,tim roth,michael madsen,a botched robbery indicates a police informant and the pressure mounts in the aftermath at a warehouse crime begets violence as the survivors veteran mr white newcomer mr orange psychopathic parolee mr blonde bickering weasel mr pink and nice guy eddie unravel,https://image.tmdb.org/t/p/w500/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,reservoir dogs,crime|mystery|thriller,1089.0,reservoir dogs reservoir dogs reservoir dogs  crime|mystery|thriller crime|mystery|thriller crime|mystery|thriller  quentin tarantino quentin tarantino  a botched robbery indicates a police informant and the pressure mounts in the aftermath at a warehouse crime begets violence as the survivors veteran mr white newcomer mr orange psychopathic parolee mr blonde bickering weasel mr pink and nice guy eddie unravel harvey keitel harvey keitel  tim roth michael madsen
11675,steve miner,jamie lee curtis,josh hartnett,adam arkin,two decades after surviving a massacre on october 31 1978 former baby sitter laurie strode finds herself hunted by persistent knife wielder michael myers laurie now lives in northern california under an assumed name where she works as the headmistress of a private school but it s not far enough to escape myers who soon discovers her whereabouts as halloween descends upon laurie s peaceful community a feeling of dread weighs upon her with good reason,https://image.tmdb.org/t/p/w500/lqLXUm3oK59sGJKRH2Zjj2m3iMg.jpg,halloween h20 20 years later halloween 7 the revenge of laurie strode,horror|thriller,2107.0,halloween h20 20 years later halloween 7 the revenge of laurie strode halloween h20 20 years later halloween 7 the revenge of laurie strode halloween h20 20 years later halloween 7 the revenge of laurie strode  horror|thriller horror|thriller horror|thriller  steve miner steve miner  two decades after surviving a massacre on october 31 1978 former baby sitter laurie strode finds herself hunted by persistent knife wielder michael myers laurie now lives in northern california under an assumed name where she works as the headmistress of a private school but it s not far enough to escape myers who soon discovers her whereabouts as halloween descends upon laurie s peaceful community a feeling of dread weighs upon her with good reason jamie lee curtis jamie lee curtis  josh hartnett adam arkin
862,john lasseter,tom hanks,tim allen,don rickles,led by woody andy s toys live happily in his room until andy s birthday brings buzz lightyear onto the scene afraid of losing his place in andy s heart woody plots against buzz but when circumstances separate buzz and woody from their owner the duo eventually learns to put aside their differences,https://image.tmdb.org/t/p/w500/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,toy story,adventure|animation|children|comedy|fantasy,1.0,toy story toy story toy story  adventure|animation|children|comedy|fantasy adventure|animation|children|comedy|fantasy adventure|animation|children|comedy|fantasy  john lasseter john lasseter  led by woody andy s toys live happily in his room until andy s birthday brings buzz lightyear onto the scene afraid of losing his place in andy s heart woody plots against buzz but when circumstances separate buzz and woody from their owner the duo eventually learns to put aside their differences tom hanks tom hanks  tim allen don rickles
402,paul verhoeven,michael douglas,sharon stone,george dzundza,catherine a novelist with an insatiable sexual appetite becomes a prime suspect when her boyfriend is brutally murdered a crime she had described in her latest story,https://image.tmdb.org/t/p/w500/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,basic instinct,crime|mystery|thriller,1092.0,basic instinct basic instinct basic instinct  crime|mystery|thriller crime|mystery|thriller crime|mystery|thriller  paul verhoeven paul verhoeven  catherine a novelist with an insatiable sexual appetite becomes a prime suspect when her boyfriend is brutally murdered a crime she had described in her latest story michael douglas michael douglas  sharon stone george dzundza
10537,oliver stone,val kilmer,meg ryan,kyle maclachlan,the story of the famous and influential 1960s rock band and its lead singer and composer jim morrison,https://image.tmdb.org/t/p/w500/x1LM3dzGuG6xOz0aT2e71o11vhu.jpg,doors the,drama,1093.0,doors the doors the doors the  drama drama drama  oliver stone oliver stone  the story of the famous and influential 1960s rock band and its lead singer and composer jim morrison val kilmer val kilmer  meg ryan kyle maclachlan
13697,lawrence kasdan,danny glover,kevin kline,steve martin,grand canyon revolved around six residents from different backgrounds whose lives intertwine in modern day los angeles at the center of the film is the unlikely friendship of two men from different races and classes brought together when one finds himself in jeopardy in the other s rough neighborhood,https://image.tmdb.org/t/p/w500/gpqLukoUXAXkyMZ0jPSuAbWf5Nx.jpg,grand canyon,crime|drama,2112.0,grand canyon grand canyon grand canyon  crime|drama crime|drama crime|drama  lawrence kasdan lawrence kasdan  grand canyon revolved around six residents from different backgrounds whose lives intertwine in modern day los angeles at the center of the film is the unlikely friendship of two men from different races and classes brought together when one finds himself in jeopardy in the other s rough neighborhood danny glover danny glover  kevin kline steve martin
10437,brian henson,michael caine,dave goelz,steve whitmire,a retelling of the classic dickens tale of ebenezer scrooge miser extraordinaire he is held accountable for his dastardly ways during night time visitations by the ghosts of christmas past present and future,https://image.tmdb.org/t/p/w500/ssrV29QSVVJuemBHho0Qx7pFYak.jpg,muppet christmas carol the,children|comedy|musical,2083.0,muppet christmas carol the muppet christmas carol the muppet christmas carol the  children|comedy|musical children|comedy|musical children|comedy|musical  brian henson brian henson  a retelling of the classic dickens tale of ebenezer scrooge miser extraordinaire he is held accountable for his dastardly ways during night time visitations by the ghosts of christmas past present and future michael caine michael caine  dave goelz steve whitmire
9504,james foley,al pacino,jack lemmon,alec baldwin,when an office full of real estate salesmen is given the news that all but the top two will be fired at the end of the week the atmosphere begins to heat up shelley levene who has a sick daughter does everything in his power to get better leads from his boss john williamson but to no avail when his coworker dave moss comes up with a plan to steal the leads things get complicated for the tough talking salesmen,https://image.tmdb.org/t/p/w500/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg,glengarry glen ross,drama,1095.0,glengarry glen ross glengarry glen ross glengarry glen ross  drama drama drama  james foley james foley  when an office full of real estate salesmen is given the news that all but the top two will be fired at the end of the week the atmosphere begins to heat up shelley levene who has a sick daughter does everything in his power to get better leads from his boss john williamson but to no avail when his coworker dave moss comes up with a plan to steal the leads things get complicated for the tough talking salesmen al pacino al pacino  jack lemmon alec baldwin
11386,neil jordan,stephen rea,miranda richardson,jaye davidson,irish republican army member fergus forms an unexpected bond with jody a kidnapped british soldier in his custody despite the warnings of fellow ira members jude and maguire jody makes fergus promise he ll visit his girlfriend dil in london and when fergus flees to the city he seeks her out hounded by his former ira colleagues he finds himself increasingly drawn to the enigmatic and surprising dil,https://image.tmdb.org/t/p/w500/ea6HPVTlGa0MmtTrPud0UnP9wh.jpg,crying game the,drama|romance|thriller,1094.0,crying game the crying game the crying game the  drama|romance|thriller drama|romance|thriller drama|romance|thriller  neil jordan neil jordan  irish republican army member fergus forms an unexpected bond with jody a kidnapped british soldier in his custody despite the warnings of fellow ira members jude and maguire jody makes fergus promise he ll visit his girlfriend dil in london and when fergus flees to the city he seeks her out hounded by his former ira colleagues he finds himself increasingly drawn to the enigmatic and surprising dil stephen rea stephen rea  miranda richardson jaye davidson
2300,joe pytka,michael jordan,wayne knight,theresa randle,with their freedom on the line the looney tunes seek the help of nba superstar michael jordan to win a basketball game against a team of moronic aliens,https://image.tmdb.org/t/p/w500/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg,space jam,adventure|animation|children|comedy|fantasy|sci-fi,673.0,space jam space jam space jam  adventure|animation|children|comedy|fantasy|sci-fi adventure|animation|children|comedy|fantasy|sci-fi adventure|animation|children|comedy|fantasy|sci-fi  joe pytka joe pytka  with their freedom on the line the looney tunes seek the help of nba superstar michael jordan to win a basketball game against a team of moronic aliens michael jordan michael jordan  wayne knight theresa randle
2907,barry sonnenfeld,ra l juli,anjelica huston,christopher lloyd,when a man claiming to be long lost uncle fester reappears after 25 years lost the family plans a celebration to wake the dead but the kids barely have time to warm up the electric chair before morticia begins to suspect fester is fraud when he can t recall any of the details of fester s life,https://image.tmdb.org/t/p/w500/qFf8anju5f2epI0my8RdwwIXFIP.jpg,addams family the,children|comedy|fantasy,2124.0,addams family the addams family the addams family the  children|comedy|fantasy children|comedy|fantasy children|comedy|fantasy  barry sonnenfeld barry sonnenfeld  when a man claiming to be long lost uncle fester reappears after 25 years lost the family plans a celebration to wake the dead but the kids barely have time to warm up the electric chair before morticia begins to suspect fester is fraud when he can t recall any of the details of fester s life ra l juli ra l juli  anjelica huston christopher lloyd
15602,howard deutch,walter matthau,jack lemmon,ann margret,a family wedding reignites the ancient feud between next door neighbors and fishing buddies john and max meanwhile a sultry italian divorc e opens a restaurant at the local bait shop alarming the locals who worry she ll scare the fish away but she s less interested in seafood than she is in cooking up a hot time with max,https://image.tmdb.org/t/p/w500/1FSXpj5e8l4KH6nVFO5SPUeraOt.jpg,grumpier old men,comedy|romance,3.0,grumpier old men grumpier old men grumpier old men  comedy|romance comedy|romance comedy|romance  howard deutch howard deutch  a family wedding reignites the ancient feud between next door neighbors and fishing buddies john and max meanwhile a sultry italian divorc e opens a restaurant at the local bait shop alarming the locals who worry she ll scare the fish away but she s less interested in seafood than she is in cooking up a hot time with max walter matthau walter matthau  jack lemmon ann margret
8688,brian de palma,nicolas cage,gary sinise,carla gugino,all bets are off when shady homicide cop rick santoro witnesses a murder during a boxing match it s up to him and lifelong friend naval intelligence agent kevin dunne to uncover the conspiracy behind the killing at every turn santoro makes increasingly shocking discoveries that even he can t turn a blind eye to,https://image.tmdb.org/t/p/w500/kdcLZmZdEWeuqJ4ed68CL7Bcd2R.jpg,snake eyes,action|crime|mystery|thriller,2126.0,snake eyes snake eyes snake eyes  action|crime|mystery|thriller action|crime|mystery|thriller action|crime|mystery|thriller  brian de palma brian de palma  all bets are off when shady homicide cop rick santoro witnesses a murder during a boxing match it s up to him and lifelong friend naval intelligence agent kevin dunne to uncover the conspiracy behind the killing at every turn santoro makes increasingly shocking discoveries that even he can t turn a blind eye to nicolas cage nicolas cage  gary sinise carla gugino
9532,james wong,devon sawa,ali larter,kerr smith,after a teenager has a terrifying vision of him and his friends dying in a plane crash he prevents the accident only to have death hunt them down one by one,https://image.tmdb.org/t/p/w500/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,final destination,drama|thriller,3409.0,final destination final destination final destination  drama|thriller drama|thriller drama|thriller  james wong james wong  after a teenager has a terrifying vision of him and his friends dying in a plane crash he prevents the accident only to have death hunt them down one by one devon sawa devon sawa  ali larter kerr smith
11862,charles shyer,steve martin,diane keaton,martin short,just when george banks has recovered from his daughter s wedding he receives the news that she s pregnant and that george s wife is expecting too he was planning on selling their home but that s a plan that like george will have to change with the arrival of both a grandchild and a kid of his own,https://image.tmdb.org/t/p/w500/rj4LBtwQ0uGrpBnCELr716Qo3mw.jpg,father of the bride part ii,comedy,5.0,father of the bride part ii father of the bride part ii father of the bride part ii  comedy comedy comedy  charles shyer charles shyer  just when george banks has recovered from his daughter s wedding he receives the news that she s pregnant and that george s wife is expecting too he was planning on selling their home but that s a plan that like george will have to change with the arrival of both a grandchild and a kid of his own steve martin steve martin  diane keaton martin short
10380,simon wells,phillip glasser,james stewart,erica yohn,some time after the mousekewitz s have settled in america they find that they are still having problems with the threat of cats that makes them eager to try another home out in the west where they are promised that mice and cats live in peace unfortunately the one making this claim is an oily con artist named cat r waul who is intent on his own sinister plan,https://image.tmdb.org/t/p/w500/k4aLupAkHWwHiEDwvqsZFAnUYF.jpg,american tail fievel goes west an,adventure|animation|children|musical|western,2142.0,american tail fievel goes west an american tail fievel goes west an american tail fievel goes west an  adventure|animation|children|musical|western adventure|animation|children|musical|western adventure|animation|children|musical|western  simon wells simon wells  some time after the mousekewitz s have settled in america they find that they are still having problems with the threat of cats that makes them eager to try another home out in the west where they are promised that mice and cats live in peace unfortunately the one making this claim is an oily con artist named cat r waul who is intent on his own sinister plan phillip glasser phillip glasser  james stewart erica yohn
11860,sydney pollack,harrison ford,julia ormond,greg kinnear,sabrina fairchild a chauffeur s daughter grew up at the long island estate of the wealthy larrabee family enchanted with their sparkling world of privilege and wealth but she s especially enamored of younger son david a charming playboy after the once plain sabrina returns from a sojourn in paris transformed into a glamorous young woman she at long last catches david s eye in a calculated effort to manipulate david away from her and into a more financially advantageous marriage formidable older brother linus devises a plan to keep them apart,https://image.tmdb.org/t/p/w500/i8PbLJDPU7vCwwscWD625oHbJy.jpg,sabrina,comedy|romance,7.0,sabrina sabrina sabrina  comedy|romance comedy|romance comedy|romance  sydney pollack sydney pollack  sabrina fairchild a chauffeur s daughter grew up at the long island estate of the wealthy larrabee family enchanted with their sparkling world of privilege and wealth but she s especially enamored of younger son david a charming playboy after the once plain sabrina returns from a sojourn in paris transformed into a glamorous young woman she at long last catches david s eye in a calculated effort to manipulate david away from her and into a more financially advantageous marriage formidable older brother linus devises a plan to keep them apart harrison ford harrison ford  julia ormond greg kinnear
949,michael mann,al pacino,robert de niro,val kilmer,obsessive master thief neil mccauley leads a top notch crew on various daring heists throughout los angeles while determined detective vincent hanna pursues him without rest each man recognizes and respects the ability and the dedication of the other even though they are aware their cat and mouse game may end in violence,https://image.tmdb.org/t/p/w500/umSVjVdbVwtx5ryCA2QXL44Durm.jpg,heat,action|crime|thriller,6.0,heat heat heat  action|crime|thriller action|crime|thriller action|crime|thriller  michael mann michael mann  obsessive master thief neil mccauley leads a top notch crew on various daring heists throughout los angeles while determined detective vincent hanna pursues him without rest each man recognizes and respects the ability and the dedication of the other even though they are aware their cat and mouse game may end in violence al pacino al pacino  robert de niro val kilmer
